,Hour,Flow (Veh/Hour),# Lane Points,% Observed
1267,2014-06-13 19:00:00,4406,48,100
1268,2014-06-13 20:00:00,3839,48,92
1269,2014-06-13 21:00:00,3318,48,100
1270,2014-06-13 22:00:00,2722,48,100
1271,2014-06-13 23:00:00,1840,48,100
1272,2014-06-16 00:00:00,718,48,100
1273,2014-06-16 01:00:00,456,48,100
1274,2014-06-16 02:00:00,290,48,100
1275,2014-06-16 03:00:00,388,48,100
1276,2014-06-16 04:00:00,695,48,100
1277,2014-06-16 05:00:00,1694,48,100
1278,2014-06-16 06:00:00,3283,48,100
1279,2014-06-16 07:00:00,4393,48,100
1280,2014-06-16 08:00:00,3918,48,100
1281,2014-06-16 09:00:00,3531,48,100
1282,2014-06-16 10:00:00,3802,48,100
1283,2014-06-16 11:00:00,4161,48,100
1284,2014-06-16 12:00:00,4361,48,100
1285,2014-06-16 13:00:00,4448,48,75
1286,2014-06-16 14:00:00,5578,48,75
1287,2014-06-16 15:00:00,6403,48,92
1288,2014-06-16 16:00:00,6545,48,83
1289,2014-06-16 17:00:00,6393,48,100
1290,2014-06-16 18:00:00,4590,48,100
1291,2014-06-16 19:00:00,3612,48,83
1292,2014-06-16 20:00:00,2874,48,83
1293,2014-06-16 21:00:00,2398,48,92
1294,2014-06-16 22:00:00,1774,48,100
1295,2014-06-16 23:00:00,1194,48,100
1296,2014-06-17 00:00:00,695,48,75
1297,2014-06-17 01:00:00,441,48,75
1298,2014-06-17 02:00:00,313,48,83
1299,2014-06-17 03:00:00,352,48,83
1300,2014-06-17 04:00:00,684,48,92
1301,2014-06-17 05:00:00,1641,48,100
1302,2014-06-17 06:00:00,3339,48,100
1303,2014-06-17 07:00:00,4220,48,92
1304,2014-06-17 08:00:00,3979,48,100
1305,2014-06-17 09:00:00,3714,48,100
1306,2014-06-17 10:00:00,3946,48,100
1307,2014-06-17 11:00:00,4131,48,92
1308,2014-06-17 12:00:00,4126,48,67
1309,2014-06-17 13:00:00,4435,48,83
1310,2014-06-17 14:00:00,5723,48,75
1311,2014-06-17 15:00:00,6571,48,100
1312,2014-06-17 16:00:00,6712,48,100
1313,2014-06-17 17:00:00,6566,48,100
1314,2014-06-17 18:00:00,4902,48,100
1315,2014-06-17 19:00:00,3535,48,100
1316,2014-06-17 20:00:00,3109,48,100
1317,2014-06-17 21:00:00,2684,48,100
1318,2014-06-17 22:00:00,2083,48,100
1319,2014-06-17 23:00:00,1261,48,100
1320,2014-06-18 00:00:00,710,48,92
1321,2014-06-18 01:00:00,428,48,100
1322,2014-06-18 02:00:00,341,48,100
1323,2014-06-18 03:00:00,367,48,100
1324,2014-06-18 04:00:00,655,48,83
1325,2014-06-18 05:00:00,1770,48,92
1326,2014-06-18 06:00:00,3300,48,83
1327,2014-06-18 07:00:00,4466,48,100
1328,2014-06-18 08:00:00,4067,48,92
1329,2014-06-18 09:00:00,3566,48,83
1330,2014-06-18 10:00:00,3638,48,100
1331,2014-06-18 11:00:00,4132,48,100
1332,2014-06-18 12:00:00,4350,48,92
1333,2014-06-18 13:00:00,4731,48,100
1334,2014-06-18 14:00:00,5617,48,92
1335,2014-06-18 15:00:00,6378,48,92
1336,2014-06-18 16:00:00,6379,48,92
1337,2014-06-18 17:00:00,6401,48,75
1338,2014-06-18 18:00:00,4808,48,92
1339,2014-06-18 19:00:00,3749,48,83
1340,2014-06-18 20:00:00,3254,48,83
1341,2014-06-18 21:00:00,2767,48,100
1342,2014-06-18 22:00:00,2284,48,92
1343,2014-06-18 23:00:00,1316,48,100
1344,2014-06-19 00:00:00,757,48,100
1345,2014-06-19 01:00:00,455,48,92
1346,2014-06-19 02:00:00,368,48,83
1347,2014-06-19 03:00:00,393,48,100
1348,2014-06-19 04:00:00,615,48,100
1349,2014-06-19 05:00:00,1675,48,100
1350,2014-06-19 06:00:00,3167,48,83
1351,2014-06-19 07:00:00,4284,48,100
1352,2014-06-19 08:00:00,4129,48,100
1353,2014-06-19 09:00:00,3834,48,100
1354,2014-06-19 10:00:00,3743,48,100
1355,2014-06-19 11:00:00,4192,48,83
1356,2014-06-19 12:00:00,4412,48,50
1357,2014-06-19 13:00:00,4914,48,75
1358,2014-06-19 14:00:00,5518,48,75
1359,2014-06-19 15:00:00,5895,48,75
1360,2014-06-19 16:00:00,6241,48,75
1361,2014-06-19 17:00:00,6307,48,92
1362,2014-06-19 18:00:00,5068,48,92
1363,2014-06-19 19:00:00,3889,48,83
1364,2014-06-19 20:00:00,3351,48,83
1365,2014-06-19 21:00:00,2855,48,92
1366,2014-06-19 22:00:00,2002,48,83
1367,2014-06-19 23:00:00,1344,48,100
1368,2014-06-20 00:00:00,813,48,100
1369,2014-06-20 01:00:00,506,48,100
1370,2014-06-20 02:00:00,415,48,75
1371,2014-06-20 03:00:00,394,48,100
1372,2014-06-20 04:00:00,606,48,100
1373,2014-06-20 05:00:00,1578,48,100
1374,2014-06-20 06:00:00,3100,48,100
1375,2014-06-20 07:00:00,3999,48,100
1376,2014-06-20 08:00:00,3846,48,100
1377,2014-06-20 09:00:00,3829,48,100
1378,2014-06-20 10:00:00,4103,48,100
1379,2014-06-20 11:00:00,4555,48,100
1380,2014-06-20 12:00:00,4851,48,100
1381,2014-06-20 13:00:00,5130,48,100
1382,2014-06-20 14:00:00,6179,48,100
1383,2014-06-20 15:00:00,6669,48,100
1384,2014-06-20 16:00:00,6333,48,100
1385,2014-06-20 17:00:00,6340,48,100
1386,2014-06-20 18:00:00,5244,48,100
1387,2014-06-20 19:00:00,4165,48,100
1388,2014-06-20 20:00:00,3677,48,100
1389,2014-06-20 21:00:00,3261,48,100
1390,2014-06-20 22:00:00,2784,48,100
1391,2014-06-20 23:00:00,1987,48,100
1392,2014-06-23 00:00:00,674,48,100
1393,2014-06-23 01:00:00,446,48,100
1394,2014-06-23 02:00:00,343,48,100
1395,2014-06-23 03:00:00,372,48,100
1396,2014-06-23 04:00:00,687,48,100
1397,2014-06-23 05:00:00,1656,48,100
1398,2014-06-23 06:00:00,3133,48,100
1399,2014-06-23 07:00:00,3873,48,100
1400,2014-06-23 08:00:00,3637,48,100
1401,2014-06-23 09:00:00,3510,48,100
1402,2014-06-23 10:00:00,3769,48,100
1403,2014-06-23 11:00:00,4019,48,100
1404,2014-06-23 12:00:00,4380,48,100
1405,2014-06-23 13:00:00,4427,48,100
1406,2014-06-23 14:00:00,5233,48,100
1407,2014-06-23 15:00:00,6352,48,92
1408,2014-06-23 16:00:00,6391,48,100
1409,2014-06-23 17:00:00,6251,48,100
1410,2014-06-23 18:00:00,4684,48,100
1411,2014-06-23 19:00:00,3413,48,83
1412,2014-06-23 20:00:00,2855,48,100
1413,2014-06-23 21:00:00,2447,48,100
1414,2014-06-23 22:00:00,1765,48,100
1415,2014-06-23 23:00:00,1138,48,75
1416,2014-06-24 00:00:00,676,48,83
1417,2014-06-24 01:00:00,398,48,83
1418,2014-06-24 02:00:00,324,48,100
1419,2014-06-24 03:00:00,378,48,100
1420,2014-06-24 04:00:00,624,48,100
1421,2014-06-24 05:00:00,1606,48,100
1422,2014-06-24 06:00:00,3144,48,100
1423,2014-06-24 07:00:00,3970,48,100
1424,2014-06-24 08:00:00,3719,48,100
1425,2014-06-24 09:00:00,3712,48,100
1426,2014-06-24 10:00:00,3722,48,100
1427,2014-06-24 11:00:00,3985,48,83
1428,2014-06-24 12:00:00,4124,48,67
1429,2014-06-24 13:00:00,4445,48,83
1430,2014-06-24 14:00:00,5471,48,100
1431,2014-06-24 15:00:00,6566,48,83
1432,2014-06-24 16:00:00,6425,48,83
1433,2014-06-24 17:00:00,6282,48,83
1434,2014-06-24 18:00:00,4747,48,100
1435,2014-06-24 19:00:00,3544,48,75
1436,2014-06-24 20:00:00,3045,48,83
1437,2014-06-24 21:00:00,2708,48,100
1438,2014-06-24 22:00:00,1961,48,100
1439,2014-06-24 23:00:00,1268,48,100
1440,2014-06-25 00:00:00,710,48,83
1441,2014-06-25 01:00:00,409,48,100
1442,2014-06-25 02:00:00,331,48,100
1443,2014-06-25 03:00:00,374,48,100
1444,2014-06-25 04:00:00,601,48,100
1445,2014-06-25 05:00:00,1629,48,100
1446,2014-06-25 06:00:00,3156,48,100
1447,2014-06-25 07:00:00,4016,48,100
1448,2014-06-25 08:00:00,3861,48,100
1449,2014-06-25 09:00:00,3925,48,67
1450,2014-06-25 10:00:00,3846,48,92
1451,2014-06-25 11:00:00,4009,48,100
1452,2014-06-25 12:00:00,4236,48,92
1453,2014-06-25 13:00:00,4589,48,100
1454,2014-06-25 14:00:00,5388,48,100
1455,2014-06-25 15:00:00,6347,48,100
1456,2014-06-25 16:00:00,6481,48,100
1457,2014-06-25 17:00:00,6135,48,100
1458,2014-06-25 18:00:00,5108,48,100
1459,2014-06-25 19:00:00,3738,48,100
1460,2014-06-25 20:00:00,3333,48,100
1461,2014-06-25 21:00:00,2943,48,100
1462,2014-06-25 22:00:00,2095,48,100
1463,2014-06-25 23:00:00,1230,48,100
1464,2014-06-26 00:00:00,799,48,100
1465,2014-06-26 01:00:00,439,48,92
1466,2014-06-26 02:00:00,364,48,100
1467,2014-06-26 03:00:00,403,48,100
1468,2014-06-26 04:00:00,645,48,100
1469,2014-06-26 05:00:00,1662,48,100
1470,2014-06-26 06:00:00,3283,48,100
1471,2014-06-26 07:00:00,3920,48,100
1472,2014-06-26 08:00:00,3824,48,100
1473,2014-06-26 09:00:00,3623,48,100
1474,2014-06-26 10:00:00,3588,48,100
1475,2014-06-26 11:00:00,4112,48,100
1476,2014-06-26 12:00:00,4412,48,100
1477,2014-06-26 13:00:00,4676,48,100
1478,2014-06-26 14:00:00,5503,48,100
1479,2014-06-26 15:00:00,6543,48,100
1480,2014-06-26 16:00:00,6391,48,100
1481,2014-06-26 17:00:00,6130,48,100
1482,2014-06-26 18:00:00,4942,48,100
1483,2014-06-26 19:00:00,3885,48,100
1484,2014-06-26 20:00:00,3346,48,100
1485,2014-06-26 21:00:00,3061,48,100
1486,2014-06-26 22:00:00,2345,48,100
1487,2014-06-26 23:00:00,1401,48,100
1488,2014-06-27 00:00:00,784,48,100
1489,2014-06-27 01:00:00,454,48,100
1490,2014-06-27 02:00:00,408,48,100
1491,2014-06-27 03:00:00,412,48,100
1492,2014-06-27 04:00:00,635,48,92
1493,2014-06-27 05:00:00,1596,48,92
1494,2014-06-27 06:00:00,3078,48,100
1495,2014-06-27 07:00:00,3860,48,100
1496,2014-06-27 08:00:00,3760,48,100
1497,2014-06-27 09:00:00,3839,48,100
1498,2014-06-27 10:00:00,4067,48,100
1499,2014-06-27 11:00:00,4370,48,100
1500,2014-06-27 12:00:00,4762,48,100
1501,2014-06-27 13:00:00,5046,48,83
1502,2014-06-27 14:00:00,6008,48,100
1503,2014-06-27 15:00:00,6543,48,100
1504,2014-06-27 16:00:00,6533,48,100
1505,2014-06-27 17:00:00,5854,48,92
1506,2014-06-27 18:00:00,5095,48,100
1507,2014-06-27 19:00:00,4143,48,100
1508,2014-06-27 20:00:00,3610,48,100
1509,2014-06-27 21:00:00,3092,48,100
1510,2014-06-27 22:00:00,2958,48,100
1511,2014-06-27 23:00:00,1988,48,100
1512,2014-06-30 00:00:00,744,48,100
1513,2014-06-30 01:00:00,446,48,100
1514,2014-06-30 02:00:00,365,48,100
1515,2014-06-30 03:00:00,359,48,100
1516,2014-06-30 04:00:00,646,48,100
1517,2014-06-30 05:00:00,1696,48,100
1518,2014-06-30 06:00:00,3161,48,100
1519,2014-06-30 07:00:00,3824,48,100
1520,2014-06-30 08:00:00,3724,48,100
1521,2014-06-30 09:00:00,3596,48,83
1522,2014-06-30 10:00:00,3734,48,92
1523,2014-06-30 11:00:00,4129,48,100
1524,2014-06-30 12:00:00,4376,48,100
1525,2014-06-30 13:00:00,4470,48,67
1526,2014-06-30 14:00:00,5255,48,83
1527,2014-06-30 15:00:00,6377,48,75
1528,2014-06-30 16:00:00,6460,48,67
1529,2014-06-30 17:00:00,6277,48,67
1530,2014-06-30 18:00:00,4751,48,83
1531,2014-06-30 19:00:00,3501,48,92
1532,2014-06-30 20:00:00,3010,48,92
1533,2014-06-30 21:00:00,2443,48,100
1534,2014-06-30 22:00:00,2053,48,100
1535,2014-06-30 23:00:00,1345,48,100
