,Hour,Flow (Veh/Hour),# Lane Points,% Observed
1268,2014-03-19 20:00:00,3290,48,100
1269,2014-03-19 21:00:00,2696,48,100
1270,2014-03-19 22:00:00,1851,48,100
1271,2014-03-19 23:00:00,1182,48,100
1272,2014-03-20 00:00:00,685,48,100
1273,2014-03-20 01:00:00,369,48,100
1274,2014-03-20 02:00:00,336,48,100
1275,2014-03-20 03:00:00,394,48,100
1276,2014-03-20 04:00:00,653,48,100
1277,2014-03-20 05:00:00,1548,48,100
1278,2014-03-20 06:00:00,3083,48,100
1279,2014-03-20 07:00:00,4340,48,100
1280,2014-03-20 08:00:00,4402,48,100
1281,2014-03-20 09:00:00,3900,48,100
1282,2014-03-20 10:00:00,3777,48,100
1283,2014-03-20 11:00:00,4175,48,100
1284,2014-03-20 12:00:00,4448,48,100
1285,2014-03-20 13:00:00,4847,48,100
1286,2014-03-20 14:00:00,5920,48,100
1287,2014-03-20 15:00:00,6636,48,100
1288,2014-03-20 16:00:00,6688,48,100
1289,2014-03-20 17:00:00,6560,48,100
1290,2014-03-20 18:00:00,5466,48,92
1291,2014-03-20 19:00:00,3892,48,0
1292,2014-03-20 20:00:00,3036,48,0
1293,2014-03-20 21:00:00,2606,48,0
1294,2014-03-20 22:00:00,1835,48,0
1295,2014-03-20 23:00:00,1221,48,0
1296,2014-03-21 00:00:00,699,48,0
1297,2014-03-21 01:00:00,452,48,0
1298,2014-03-21 02:00:00,364,48,0
1299,2014-03-21 03:00:00,358,48,0
1300,2014-03-21 04:00:00,615,48,0
1301,2014-03-21 05:00:00,1461,48,0
1302,2014-03-21 06:00:00,3043,48,50
1303,2014-03-21 07:00:00,4272,48,17
1304,2014-03-21 08:00:00,4143,48,42
1305,2014-03-21 09:00:00,4033,48,100
1306,2014-03-21 10:00:00,4300,48,100
1307,2014-03-21 11:00:00,4631,48,100
1308,2014-03-21 12:00:00,5095,48,100
1309,2014-03-21 13:00:00,5300,48,100
1310,2014-03-21 14:00:00,6343,48,100
1311,2014-03-21 15:00:00,6709,48,100
1312,2014-03-21 16:00:00,6923,48,100
1313,2014-03-21 17:00:00,6497,48,100
1314,2014-03-21 18:00:00,5379,48,100
1315,2014-03-21 19:00:00,4305,48,100
1316,2014-03-21 20:00:00,3556,48,100
1317,2014-03-21 21:00:00,3104,48,100
1318,2014-03-21 22:00:00,2513,48,100
1319,2014-03-21 23:00:00,1802,48,100
1320,2014-03-24 00:00:00,703,48,100
1321,2014-03-24 01:00:00,442,48,92
1322,2014-03-24 02:00:00,335,48,100
1323,2014-03-24 03:00:00,355,48,100
1324,2014-03-24 04:00:00,683,48,100
1325,2014-03-24 05:00:00,1536,48,100
1326,2014-03-24 06:00:00,3108,48,100
1327,2014-03-24 07:00:00,4313,48,100
1328,2014-03-24 08:00:00,4151,48,100
1329,2014-03-24 09:00:00,3643,48,100
1330,2014-03-24 10:00:00,3788,48,100
1331,2014-03-24 11:00:00,4093,48,100
1332,2014-03-24 12:00:00,4255,48,100
1333,2014-03-24 13:00:00,4578,48,100
1334,2014-03-24 14:00:00,5508,48,100
1335,2014-03-24 15:00:00,6713,48,83
1336,2014-03-24 16:00:00,7439,48,25
1337,2014-03-24 17:00:00,6221,48,100
1338,2014-03-24 18:00:00,4391,48,100
1339,2014-03-24 19:00:00,3374,48,100
1340,2014-03-24 20:00:00,2768,48,100
1341,2014-03-24 21:00:00,2209,48,100
1342,2014-03-24 22:00:00,1587,48,100
1343,2014-03-24 23:00:00,1082,48,100
1344,2014-03-25 00:00:00,584,48,100
1345,2014-03-25 01:00:00,386,48,100
1346,2014-03-25 02:00:00,255,48,100
1347,2014-03-25 03:00:00,364,48,100
1348,2014-03-25 04:00:00,624,48,100
1349,2014-03-25 05:00:00,1496,48,100
1350,2014-03-25 06:00:00,3125,48,100
1351,2014-03-25 07:00:00,4180,48,100
1352,2014-03-25 08:00:00,4324,48,100
1353,2014-03-25 09:00:00,3694,48,100
1354,2014-03-25 10:00:00,3651,48,100
1355,2014-03-25 11:00:00,4110,48,100
1356,2014-03-25 12:00:00,4293,48,100
1357,2014-03-25 13:00:00,4788,48,100
1358,2014-03-25 14:00:00,5664,48,100
1359,2014-03-25 15:00:00,6111,48,100
1360,2014-03-25 16:00:00,6619,48,100
1361,2014-03-25 17:00:00,6535,48,100
1362,2014-03-25 18:00:00,4829,48,100
1363,2014-03-25 19:00:00,3563,48,100
1364,2014-03-25 20:00:00,3023,48,100
1365,2014-03-25 21:00:00,2442,48,100
1366,2014-03-25 22:00:00,1811,48,100
1367,2014-03-25 23:00:00,1158,48,100
1368,2014-03-26 00:00:00,643,48,100
1369,2014-03-26 01:00:00,400,48,100
1370,2014-03-26 02:00:00,316,48,100
1371,2014-03-26 03:00:00,348,48,100
1372,2014-03-26 04:00:00,637,48,100
1373,2014-03-26 05:00:00,1457,48,100
1374,2014-03-26 06:00:00,2944,48,100
1375,2014-03-26 07:00:00,4237,48,100
1376,2014-03-26 08:00:00,4268,48,100
1377,2014-03-26 09:00:00,3593,48,100
1378,2014-03-26 10:00:00,3730,48,100
1379,2014-03-26 11:00:00,4042,48,100
1380,2014-03-26 12:00:00,4347,48,100
1381,2014-03-26 13:00:00,4611,48,100
1382,2014-03-26 14:00:00,5590,48,100
1383,2014-03-26 15:00:00,6310,48,100
1384,2014-03-26 16:00:00,6645,48,100
1385,2014-03-26 17:00:00,6322,48,100
1386,2014-03-26 18:00:00,4784,48,100
1387,2014-03-26 19:00:00,3747,48,100
1388,2014-03-26 20:00:00,3080,48,100
1389,2014-03-26 21:00:00,2458,48,100
1390,2014-03-26 22:00:00,1778,48,100
1391,2014-03-26 23:00:00,1138,48,100
1392,2014-03-27 00:00:00,641,48,100
1393,2014-03-27 01:00:00,419,48,100
1394,2014-03-27 02:00:00,324,48,100
1395,2014-03-27 03:00:00,375,48,100
1396,2014-03-27 04:00:00,604,48,100
1397,2014-03-27 05:00:00,1485,48,100
1398,2014-03-27 06:00:00,2991,48,83
1399,2014-03-27 07:00:00,4230,48,100
1400,2014-03-27 08:00:00,4373,48,100
1401,2014-03-27 09:00:00,3759,48,100
1402,2014-03-27 10:00:00,3819,48,100
1403,2014-03-27 11:00:00,4050,48,100
1404,2014-03-27 12:00:00,4421,48,100
1405,2014-03-27 13:00:00,4810,48,100
1406,2014-03-27 14:00:00,5602,48,100
1407,2014-03-27 15:00:00,6428,48,100
1408,2014-03-27 16:00:00,6765,48,100
1409,2014-03-27 17:00:00,6411,48,100
1410,2014-03-27 18:00:00,5099,48,100
1411,2014-03-27 19:00:00,3762,48,100
1412,2014-03-27 20:00:00,3064,48,100
1413,2014-03-27 21:00:00,2557,48,100
1414,2014-03-27 22:00:00,2076,48,100
1415,2014-03-27 23:00:00,1384,48,100
1416,2014-03-28 00:00:00,777,48,100
1417,2014-03-28 01:00:00,447,48,100
1418,2014-03-28 02:00:00,395,48,100
1419,2014-03-28 03:00:00,394,48,100
1420,2014-03-28 04:00:00,677,48,100
1421,2014-03-28 05:00:00,1506,48,100
1422,2014-03-28 06:00:00,3237,48,100
1423,2014-03-28 07:00:00,4316,48,100
1424,2014-03-28 08:00:00,4081,48,100
1425,2014-03-28 09:00:00,3935,48,100
1426,2014-03-28 10:00:00,4179,48,100
1427,2014-03-28 11:00:00,4489,48,100
1428,2014-03-28 12:00:00,5081,48,100
1429,2014-03-28 13:00:00,5356,48,100
1430,2014-03-28 14:00:00,6131,48,100
1431,2014-03-28 15:00:00,6778,48,100
1432,2014-03-28 16:00:00,6736,48,100
1433,2014-03-28 17:00:00,6434,48,100
1434,2014-03-28 18:00:00,5194,48,100
1435,2014-03-28 19:00:00,4313,48,100
1436,2014-03-28 20:00:00,3537,48,100
1437,2014-03-28 21:00:00,3012,48,100
1438,2014-03-28 22:00:00,2509,48,100
1439,2014-03-28 23:00:00,1770,48,100
1440,2014-03-31 00:00:00,697,48,100
1441,2014-03-31 01:00:00,421,48,100
1442,2014-03-31 02:00:00,340,48,100
1443,2014-03-31 03:00:00,368,48,100
1444,2014-03-31 04:00:00,640,48,100
1445,2014-03-31 05:00:00,1461,48,100
1446,2014-03-31 06:00:00,3232,48,100
1447,2014-03-31 07:00:00,4132,48,100
1448,2014-03-31 08:00:00,3812,48,100
1449,2014-03-31 09:00:00,3581,48,100
1450,2014-03-31 10:00:00,3757,48,100
1451,2014-03-31 11:00:00,4108,48,100
1452,2014-03-31 12:00:00,4317,48,100
1453,2014-03-31 13:00:00,4613,48,100
1454,2014-03-31 14:00:00,5543,48,100
1455,2014-03-31 15:00:00,6384,48,100
1456,2014-03-31 16:00:00,6173,48,100
1457,2014-03-31 17:00:00,5968,48,100
1458,2014-03-31 18:00:00,4481,48,100
1459,2014-03-31 19:00:00,3458,48,100
1460,2014-03-31 20:00:00,2723,48,100
1461,2014-03-31 21:00:00,2218,48,100
1462,2014-03-31 22:00:00,1558,48,100
1463,2014-03-31 23:00:00,1190,48,100
