,Hour,Flow (Veh/Hour),# Lane Points,% Observed
1267,2014-12-18 19:00:00,4038,48,100
1268,2014-12-18 20:00:00,3270,48,100
1269,2014-12-18 21:00:00,2713,48,100
1270,2014-12-18 22:00:00,2145,48,100
1271,2014-12-18 23:00:00,1390,48,100
1272,2014-12-19 00:00:00,844,48,100
1273,2014-12-19 01:00:00,493,48,100
1274,2014-12-19 02:00:00,365,48,100
1275,2014-12-19 03:00:00,414,48,100
1276,2014-12-19 04:00:00,650,48,100
1277,2014-12-19 05:00:00,1684,48,100
1278,2014-12-19 06:00:00,3226,48,100
1279,2014-12-19 07:00:00,4329,48,100
1280,2014-12-19 08:00:00,4119,48,100
1281,2014-12-19 09:00:00,4103,48,100
1282,2014-12-19 10:00:00,4328,48,100
1283,2014-12-19 11:00:00,4767,48,92
1284,2014-12-19 12:00:00,5361,48,100
1285,2014-12-19 13:00:00,5839,48,100
1286,2014-12-19 14:00:00,6416,48,83
1287,2014-12-19 15:00:00,7091,48,100
1288,2014-12-19 16:00:00,6765,48,100
1289,2014-12-19 17:00:00,6490,48,100
1290,2014-12-19 18:00:00,5858,48,100
1291,2014-12-19 19:00:00,4204,48,100
1292,2014-12-19 20:00:00,3609,48,100
1293,2014-12-19 21:00:00,3085,48,100
1294,2014-12-19 22:00:00,2714,48,92
1295,2014-12-19 23:00:00,1884,48,100
1296,2014-12-22 00:00:00,729,48,100
1297,2014-12-22 01:00:00,487,48,100
1298,2014-12-22 02:00:00,331,48,100
1299,2014-12-22 03:00:00,375,48,100
1300,2014-12-22 04:00:00,649,48,100
1301,2014-12-22 05:00:00,1646,48,100
1302,2014-12-22 06:00:00,3025,48,100
1303,2014-12-22 07:00:00,3717,48,100
1304,2014-12-22 08:00:00,3785,48,100
1305,2014-12-22 09:00:00,4079,48,100
1306,2014-12-22 10:00:00,4438,48,100
1307,2014-12-22 11:00:00,5034,48,100
1308,2014-12-22 12:00:00,4948,48,100
1309,2014-12-22 13:00:00,5356,48,100
1310,2014-12-22 14:00:00,6029,48,100
1311,2014-12-22 15:00:00,6684,48,100
1312,2014-12-22 16:00:00,6726,48,100
1313,2014-12-22 17:00:00,6328,48,100
1314,2014-12-22 18:00:00,5063,48,100
1315,2014-12-22 19:00:00,3827,48,100
1316,2014-12-22 20:00:00,3182,48,100
1317,2014-12-22 21:00:00,2636,48,100
1318,2014-12-22 22:00:00,2211,48,100
1319,2014-12-22 23:00:00,1333,48,83
1320,2014-12-23 00:00:00,832,48,100
1321,2014-12-23 01:00:00,494,48,100
1322,2014-12-23 02:00:00,343,48,100
1323,2014-12-23 03:00:00,405,48,100
1324,2014-12-23 04:00:00,596,48,92
1325,2014-12-23 05:00:00,1605,48,100
1326,2014-12-23 06:00:00,2894,48,100
1327,2014-12-23 07:00:00,3737,48,100
1328,2014-12-23 08:00:00,3892,48,100
1329,2014-12-23 09:00:00,4146,48,100
1330,2014-12-23 10:00:00,4660,48,100
1331,2014-12-23 11:00:00,5112,48,100
1332,2014-12-23 12:00:00,5373,48,100
1333,2014-12-23 13:00:00,5751,48,100
1334,2014-12-23 14:00:00,6189,48,100
1335,2014-12-23 15:00:00,6647,48,100
1336,2014-12-23 16:00:00,6649,48,100
1337,2014-12-23 17:00:00,6329,48,100
1338,2014-12-23 18:00:00,5231,48,92
1339,2014-12-23 19:00:00,4335,48,100
1340,2014-12-23 20:00:00,3468,48,100
1341,2014-12-23 21:00:00,3089,48,100
1342,2014-12-23 22:00:00,2633,48,100
1343,2014-12-23 23:00:00,1667,48,100
1344,2014-12-24 00:00:00,993,48,100
1345,2014-12-24 01:00:00,582,48,100
1346,2014-12-24 02:00:00,467,48,100
1347,2014-12-24 03:00:00,403,48,100
1348,2014-12-24 04:00:00,637,48,100
1349,2014-12-24 05:00:00,1385,48,83
1350,2014-12-24 06:00:00,2528,48,92
1351,2014-12-24 07:00:00,3224,48,100
1352,2014-12-24 08:00:00,3516,48,100
1353,2014-12-24 09:00:00,4129,48,100
1354,2014-12-24 10:00:00,4797,48,100
1355,2014-12-24 11:00:00,5348,48,100
1356,2014-12-24 12:00:00,6378,48,100
1357,2014-12-24 13:00:00,6383,48,100
1358,2014-12-24 14:00:00,6107,48,83
1359,2014-12-24 15:00:00,6630,48,100
1360,2014-12-24 16:00:00,5386,48,100
1361,2014-12-24 17:00:00,5160,48,100
1362,2014-12-24 18:00:00,4129,48,100
1363,2014-12-24 19:00:00,3391,48,100
1364,2014-12-24 20:00:00,3085,48,100
1365,2014-12-24 21:00:00,2840,48,100
1366,2014-12-24 22:00:00,2160,48,100
1367,2014-12-24 23:00:00,1701,48,100
1368,2014-12-26 00:00:00,658,48,100
1369,2014-12-26 01:00:00,399,48,100
1370,2014-12-26 02:00:00,305,48,100
1371,2014-12-26 03:00:00,321,48,100
1372,2014-12-26 04:00:00,494,48,100
1373,2014-12-26 05:00:00,1004,48,100
1374,2014-12-26 06:00:00,1758,48,100
1375,2014-12-26 07:00:00,2507,48,100
1376,2014-12-26 08:00:00,2897,48,100
1377,2014-12-26 09:00:00,3557,48,100
1378,2014-12-26 10:00:00,4170,48,100
1379,2014-12-26 11:00:00,4672,48,100
1380,2014-12-26 12:00:00,4757,48,100
1381,2014-12-26 13:00:00,5069,48,100
1382,2014-12-26 14:00:00,5224,48,100
1383,2014-12-26 15:00:00,5414,48,100
1384,2014-12-26 16:00:00,5289,48,100
1385,2014-12-26 17:00:00,5103,48,100
1386,2014-12-26 18:00:00,4183,48,100
1387,2014-12-26 19:00:00,3292,48,100
1388,2014-12-26 20:00:00,2699,48,100
1389,2014-12-26 21:00:00,2362,48,100
1390,2014-12-26 22:00:00,2056,48,100
1391,2014-12-26 23:00:00,1453,48,100
1392,2014-12-29 00:00:00,639,48,100
1393,2014-12-29 01:00:00,429,48,100
1394,2014-12-29 02:00:00,300,48,100
1395,2014-12-29 03:00:00,332,48,100
1396,2014-12-29 04:00:00,624,48,100
1397,2014-12-29 05:00:00,1444,48,100
1398,2014-12-29 06:00:00,2614,48,100
1399,2014-12-29 07:00:00,3505,48,100
1400,2014-12-29 08:00:00,3518,48,100
1401,2014-12-29 09:00:00,3798,48,100
1402,2014-12-29 10:00:00,4149,48,100
1403,2014-12-29 11:00:00,4424,48,100
1404,2014-12-29 12:00:00,4653,48,100
1405,2014-12-29 13:00:00,5018,48,100
1406,2014-12-29 14:00:00,5879,48,100
1407,2014-12-29 15:00:00,6466,48,100
1408,2014-12-29 16:00:00,6380,48,100
1409,2014-12-29 17:00:00,6060,48,100
1410,2014-12-29 18:00:00,4401,48,100
1411,2014-12-29 19:00:00,3229,48,100
1412,2014-12-29 20:00:00,2486,48,100
1413,2014-12-29 21:00:00,2113,48,100
1414,2014-12-29 22:00:00,1577,48,100
1415,2014-12-29 23:00:00,1084,48,100
1416,2014-12-30 00:00:00,625,48,100
1417,2014-12-30 01:00:00,427,48,100
1418,2014-12-30 02:00:00,321,48,100
1419,2014-12-30 03:00:00,340,48,100
1420,2014-12-30 04:00:00,586,48,100
1421,2014-12-30 05:00:00,1446,48,100
1422,2014-12-30 06:00:00,2629,48,100
1423,2014-12-30 07:00:00,3447,48,100
1424,2014-12-30 08:00:00,3681,48,100
1425,2014-12-30 09:00:00,3925,48,100
1426,2014-12-30 10:00:00,4401,48,100
1427,2014-12-30 11:00:00,4647,48,100
1428,2014-12-30 12:00:00,4880,48,100
1429,2014-12-30 13:00:00,5061,48,100
1430,2014-12-30 14:00:00,5655,48,100
1431,2014-12-30 15:00:00,6198,48,100
1432,2014-12-30 16:00:00,5906,48,100
1433,2014-12-30 17:00:00,5583,48,100
1434,2014-12-30 18:00:00,4224,48,100
1435,2014-12-30 19:00:00,2948,48,100
1436,2014-12-30 20:00:00,2499,48,83
1437,2014-12-30 21:00:00,2035,48,100
1438,2014-12-30 22:00:00,1598,48,100
1439,2014-12-30 23:00:00,1137,48,100
1440,2014-12-31 00:00:00,701,48,100
1441,2014-12-31 01:00:00,418,48,100
1442,2014-12-31 02:00:00,353,48,100
1443,2014-12-31 03:00:00,333,48,100
1444,2014-12-31 04:00:00,543,48,100
1445,2014-12-31 05:00:00,1149,48,100
1446,2014-12-31 06:00:00,2049,48,100
1447,2014-12-31 07:00:00,3002,48,100
1448,2014-12-31 08:00:00,3229,48,100
1449,2014-12-31 09:00:00,3837,48,100
1450,2014-12-31 10:00:00,4428,48,100
1451,2014-12-31 11:00:00,5059,48,92
1452,2014-12-31 12:00:00,5803,48,100
1453,2014-12-31 13:00:00,5898,48,100
1454,2014-12-31 14:00:00,6066,48,100
1455,2014-12-31 15:00:00,6080,48,83
1456,2014-12-31 16:00:00,5526,48,100
1457,2014-12-31 17:00:00,4745,48,100
1458,2014-12-31 18:00:00,3902,48,100
1459,2014-12-31 19:00:00,3324,48,100
1460,2014-12-31 20:00:00,2650,48,100
1461,2014-12-31 21:00:00,2267,48,100
1462,2014-12-31 22:00:00,1943,48,100
1463,2014-12-31 23:00:00,1339,48,100
